id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
15089311,17161743,35000,35000,34950, 36 months,15.31,1218.61,C,C4,Partner,10+ years,OWN,450000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15089311,,home_improvement,Home improvement,704xx,LA,13.4,0.0,19950901T000000,4.0,,,13.0,0.0,43696,73.0,25.0,f,0.0,0.0,35883.2,35832.0,35000.0,883.24,0.0,0.0,0.0,20140701T000000,34664.6,,20140801T000000,0.0,,1,0,Fully Paid,1,11,4,0.8,1.0,1.0,1.0,0,3.24963,20170501T000000,1,1,1
15580399,17672819,9600,9600,9600, 36 months,15.31,334.25,C,C4,welder sheet metal ,8 years,MORTGAGE,42000.0,Source Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15580399,,other,Other,800xx,CO,20.03,2.0,19960401T000000,1.0,6.0,,9.0,0.0,4373,31.5,25.0,w,0.0,0.0,668.5,668.5,426.24,242.26,0.0,0.0,0.0,20140701T000000,334.25,,20141201T000000,0.0,,1,0,Charged Off,1,9,4,0.8,0.0,1.0,1.0,0,9.55,20170501T000000,0,1,1
15700396,17792829,10000,10000,10000, 36 months,8.9,317.54,A,A5,Buyers,1 year,RENT,50000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15700396,,debt_consolidation,Debt consolidation,945xx,CA,16.06,0.0,20061101T000000,0.0,,,10.0,0.0,8858,25.7,15.0,w,0.0,0.0,10620.5,10620.5,10000.0,620.53,0.0,0.0,0.0,20150201T000000,8080.21,,20150201T000000,0.0,,1,0,Fully Paid,1,2,6,1.0,1.0,1.0,1.0,0,7.62096,20170501T000000,1,1,1
15720038,17812474,10000,10000,9950, 36 months,9.67,321.13,B,B1,rn,3 years,MORTGAGE,90000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15720038,,other,Other,117xx,NY,11.21,1.0,20010801T000000,0.0,10.0,,15.0,0.0,15570,25.9,26.0,f,0.0,0.0,10080.6,10030.2,10000.0,80.58,0.0,0.0,0.0,20140601T000000,10080.6,,20140601T000000,0.0,,1,0,Fully Paid,1,4,5,0.2,0.0,1.0,1.0,0,4.2817300000000005,20170501T000000,0,1,1
15610467,17702901,35000,35000,35000, 36 months,9.67,1123.94,B,B1,pharmacist,10+ years,MORTGAGE,120000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15610467,,debt_consolidation,Debt consolidation,907xx,CA,15.21,0.0,20001001T000000,0.0,,,22.0,0.0,23527,25.5,44.0,w,0.0,0.0,37063.3,37063.3,35000.0,2063.29,0.0,0.0,0.0,20150101T000000,29195.7,,20141201T000000,0.0,,1,0,Fully Paid,1,11,5,0.2,1.0,1.0,1.0,0,11.2394,20170501T000000,1,1,1
15159203,17231653,11250,11250,11250, 36 months,14.16,385.38,C,C2,Rule Writer Specialist (Technical Writer,< 1 year,RENT,65000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15159203,,debt_consolidation,Debt consolidation,981xx,WA,7.15,0.0,20050901T000000,1.0,35.0,21.0,18.0,1.0,7318,45.7,32.0,w,0.0,0.0,11382.8,11382.8,11250.0,132.75,0.0,0.0,0.0,20140601T000000,11382.8,,20150101T000000,0.0,35.0,1,0,Fully Paid,1,1,4,0.4,1.0,0.0,1.0,1,7.1147100000000005,20170501T000000,0,0,0
15550432,17642839,12000,12000,12000, 36 months,8.9,381.04,A,A5,Navy officer,10+ years,MORTGAGE,104000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15550432,,debt_consolidation,Debt consolidation,233xx,VA,20.95,0.0,19970701T000000,0.0,,,15.0,0.0,48735,67.1,47.0,w,0.0,0.0,12650.4,12650.5,12000.0,650.45,0.0,0.0,0.0,20150101T000000,9983.17,,20150201T000000,0.0,,1,0,Fully Paid,1,11,6,1.0,1.0,1.0,1.0,0,4.39662,20170501T000000,1,1,1
15500141,17592571,8000,8000,8000, 36 months,15.61,279.72,C,C5,Guidance Counselor,10+ years,OWN,56000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15500141,,debt_consolidation,Debt consolidation,395xx,MS,26.15,6.0,19950901T000000,0.0,12.0,,16.0,0.0,15298,82.7,48.0,w,0.0,0.0,8766.86,8766.86,8000.0,766.86,0.0,0.0,0.0,20150101T000000,6808.82,,20150201T000000,0.0,,1,0,Fully Paid,1,11,4,1.0,0.0,1.0,1.0,0,5.994,20170501T000000,0,1,1
15600413,17692825,5400,5400,5400, 36 months,24.5,213.28,F,F3,Special Education Teacher,10+ years,RENT,75000.0,Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15600413,,debt_consolidation,Debt consolidation,913xx,CA,3.76,0.0,20040901T000000,2.0,,,8.0,0.0,4717,96.3,10.0,f,0.0,0.0,658.84,658.84,315.44,343.4,0.0,0.0,0.0,20150101T000000,2.0,,20150101T000000,0.0,,1,0,Charged Off,1,11,1,0.6,1.0,1.0,1.0,0,3.4124800000000004,20170501T000000,1,1,1
15750195,17842629,8600,8600,8600, 36 months,14.64,296.61,C,C3,Program Analyst,10+ years,RENT,98916.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15750195,,car,Car financing,210xx,MD,13.15,0.0,19981001T000000,5.0,,111.0,10.0,1.0,9629,34.8,43.0,w,0.0,0.0,9479.74,9479.74,8600.0,879.74,0.0,0.0,0.0,20150201T000000,7106.86,,20150201T000000,0.0,,1,0,Fully Paid,1,11,4,0.6,1.0,0.0,1.0,0,3.5983300000000003,20170501T000000,1,0,1
15660405,17752834,18300,18300,18300, 36 months,19.47,675.17,D,D5,Engineer Director,10+ years,RENT,85000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15660405,,other,Other,207xx,MD,2.58,0.0,20031201T000000,1.0,,,7.0,0.0,10593,40.1,14.0,f,0.0,0.0,19326.5,19326.5,18300.0,1026.46,0.0,0.0,0.0,20141001T000000,8625.78,,20141101T000000,0.0,,1,0,Fully Paid,1,11,3,1.0,1.0,1.0,1.0,0,9.53181,20170501T000000,1,1,1
14799060,16871498,15000,15000,14950, 60 months,13.65,346.31,C,C1,Administrator,10+ years,MORTGAGE,112908.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14799060,,credit_card,Credit card refinancing,432xx,OH,13.25,0.0,19830701T000000,0.0,,89.0,15.0,1.0,15286,47.4,29.0,f,0.0,0.0,16497.2,16442.2,15000.0,1497.16,0.0,0.0,0.0,20150201T000000,13726.7,,20150201T000000,0.0,,1,0,Fully Paid,1,11,4,0.2,1.0,0.0,1.0,0,3.68062,20190501T000000,1,0,1
14258022,16310413,6000,6000,6000, 36 months,12.49,200.7,B,B4,Train Operator,9 years,RENT,63000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14258022,,debt_consolidation,Debt consolidation,919xx,CA,2.48,0.0,19990701T000000,0.0,,115.0,11.0,1.0,2445,11.6,16.0,w,0.0,0.0,6087.13,6087.13,6000.0,87.13,0.0,0.0,0.0,20141101T000000,83.63,,20141001T000000,0.0,,1,0,Fully Paid,1,10,5,0.8,1.0,0.0,1.0,0,3.82286,20170501T000000,1,0,1
15600378,17692793,9900,9900,9900, 36 months,15.31,344.7,C,C4,Electronic Technician,2 years,RENT,80000.0,Source Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15600378,,major_purchase,Major purchase,760xx,TX,18.63,0.0,19931101T000000,1.0,,42.0,8.0,1.0,2114,19.5,14.0,f,0.0,0.0,344.7,344.7,218.39,126.31,0.0,0.0,0.0,20140601T000000,344.7,,20141101T000000,0.0,,1,0,Charged Off,1,3,4,0.8,1.0,0.0,1.0,0,5.1705,20170501T000000,1,0,1
15730287,17822708,18500,18500,18500, 36 months,6.62,568.02,A,A2,Site Manager,10+ years,MORTGAGE,67000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15730287,,debt_consolidation,Debt consolidation,444xx,OH,28.95,0.0,20031201T000000,0.0,,,9.0,0.0,14408,27.3,22.0,w,0.0,0.0,19159.9,19159.9,18500.0,659.95,0.0,0.0,0.0,20150101T000000,3.8,,20150101T000000,0.0,,1,0,Fully Paid,1,11,6,0.4,1.0,1.0,1.0,0,10.1735,20170501T000000,1,1,1
15740377,17832801,11275,11275,11275, 36 months,7.62,351.35,A,A3,Financial Decision Support Analyst,4 years,RENT,59200.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15740377,,debt_consolidation,Debt consolidation,809xx,CO,28.22,0.0,20000501T000000,2.0,,,15.0,0.0,15444,33.8,35.0,w,0.0,0.0,11797.4,11797.4,11275.0,522.39,0.0,0.0,0.0,20150101T000000,9337.94,,20150201T000000,0.0,,1,0,Fully Paid,1,5,6,0.6,1.0,1.0,1.0,0,7.1219600000000005,20170501T000000,1,1,1
15389288,17461737,7900,7900,7900, 36 months,14.16,270.62,C,C2,quoter,3 years,MORTGAGE,56000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15389288,,debt_consolidation,Debt consolidation,601xx,IL,27.3,0.0,20011201T000000,0.0,,,7.0,0.0,28484,95.9,27.0,w,0.0,0.0,8698.25,8698.25,7900.0,798.25,0.0,0.0,0.0,20150201T000000,6533.29,,20150201T000000,0.0,,1,0,Fully Paid,1,4,4,0.4,1.0,1.0,1.0,0,5.799,20170501T000000,1,1,1
15530304,17622735,1500,1500,1500, 36 months,14.64,51.74,C,C3,Technical Editor,10+ years,MORTGAGE,73000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15530304,,debt_consolidation,Debt consolidation,229xx,VA,6.56,5.0,20020201T000000,1.0,13.0,,6.0,0.0,1946,49.9,29.0,f,0.0,0.0,1536.56,1536.56,1500.0,36.56,0.0,0.0,0.0,20140801T000000,233.08,,20140901T000000,0.0,13.0,1,0,Fully Paid,1,11,4,0.6,0.0,1.0,1.0,0,0.8505209999999999,20170501T000000,0,1,0
13417741,15470017,20000,20000,20000, 36 months,12.99,673.79,B,B5,Police Officer,10+ years,MORTGAGE,180000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13417741,,debt_consolidation,Debt consolidation,117xx,NY,10.01,0.0,20000801T000000,0.0,43.0,,9.0,0.0,5692,58.7,19.0,f,0.0,0.0,20428.0,20428.0,20000.0,428.05,0.0,0.0,0.0,20140701T000000,19754.3,,20140701T000000,0.0,,1,0,Fully Paid,1,11,5,1.0,1.0,1.0,1.0,0,4.49193,20170501T000000,0,1,1
15560185,17652609,28775,28775,28675, 60 months,19.47,753.91,D,D5,Sales,7 years,MORTGAGE,60000.0,Not Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15560185,,debt_consolidation,Debt consolidation,937xx,CA,12.38,2.0,19940101T000000,1.0,12.0,,10.0,0.0,40171,58.1,31.0,f,0.0,0.0,3769.55,3756.45,987.25,2744.6,37.7,0.0,0.0,20141101T000000,1507.82,,20150201T000000,1.0,,1,0,Charged Off,1,8,3,1.0,0.0,1.0,0.0,0,15.0782,20190501T000000,0,1,1
15400115,17472543,13000,13000,13000, 36 months,12.99,437.96,B,B5,Owner,2 years,MORTGAGE,132000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15400115,,credit_card,Credit card refinancing,535xx,WI,5.64,1.0,19950901T000000,4.0,13.0,,9.0,0.0,11818,65.7,30.0,w,0.0,0.0,14162.5,14162.5,13000.0,1162.45,0.0,0.0,0.0,20150201T000000,10658.8,,20150201T000000,0.0,40.0,1,0,Fully Paid,1,3,5,1.0,0.0,1.0,1.0,0,3.98145,20170501T000000,0,1,0
15610302,17702737,15000,15000,15000, 60 months,19.47,393.0,D,D5,Solutions Consultant,3 years,RENT,120000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15610302,,other,Other,945xx,CA,4.25,2.0,19970401T000000,1.0,19.0,,10.0,0.0,2007,66.9,32.0,w,0.0,0.0,15484.3,15484.3,15000.0,484.32,0.0,0.0,0.0,20140701T000000,15091.3,,20140801T000000,0.0,19.0,1,0,Fully Paid,1,4,3,1.0,0.0,1.0,1.0,0,3.93,20190501T000000,0,1,0
15740311,17832740,2500,2500,2500, 36 months,22.45,96.06,E,E5,staff anesthetist,10+ years,MORTGAGE,150000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15740311,,vacation,Vacation,030xx,NH,12.8,0.0,19961101T000000,1.0,55.0,,7.0,0.0,16719,93.4,26.0,w,0.0,0.0,2912.73,2912.73,2500.0,412.73,0.0,0.0,0.0,20150201T000000,2144.25,,20150201T000000,0.0,55.0,1,0,Fully Paid,1,11,2,1.0,1.0,1.0,1.0,0,0.76848,20170501T000000,0,1,0
15670330,9167890,5000,5000,5000, 36 months,22.45,192.12,E,E5,Assistant manager,4 years,MORTGAGE,31800.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15670330,,car,Car financing,201xx,VA,14.91,0.0,20031101T000000,1.0,,,14.0,0.0,12416,75.2,21.0,w,0.0,0.0,5825.46,5825.46,5000.0,825.46,0.0,0.0,0.0,20150201T000000,4288.5,,20150201T000000,0.0,,1,0,Fully Paid,1,5,2,1.0,1.0,1.0,1.0,0,7.249810000000001,20170501T000000,1,1,1
15670345,17762770,15000,15000,15000, 36 months,12.99,505.34,B,B5,Nurse Practitioner,4 years,MORTGAGE,86000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15670345,,debt_consolidation,Debt consolidation,531xx,WI,14.3,0.0,19981001T000000,1.0,34.0,79.0,15.0,1.0,3372,14.5,39.0,w,0.0,0.0,15917.8,15917.8,15000.0,917.75,0.0,0.0,0.0,20141101T000000,13391.0,,20150201T000000,0.0,,1,0,Fully Paid,1,5,5,1.0,1.0,0.0,1.0,0,7.051260000000001,20170501T000000,0,0,1
14408220,16460614,6000,6000,6000, 36 months,18.25,217.67,D,D3,personal banker ,2 years,RENT,33000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14408220,,debt_consolidation,Debt consolidation,773xx,TX,22.51,0.0,20071101T000000,2.0,,,9.0,0.0,7185,40.6,11.0,w,0.0,0.0,6091.25,6091.25,6000.0,91.25,0.0,0.0,0.0,20140601T000000,6091.25,,20150201T000000,0.0,,1,0,Fully Paid,1,3,3,0.6,1.0,1.0,1.0,0,7.91527,20170501T000000,1,1,1
15710223,17802651,5000,5000,5000, 36 months,15.31,174.09,C,C4,Clerical,10+ years,RENT,54000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15710223,,home_improvement,Home improvement,481xx,MI,20.09,0.0,19870501T000000,1.0,61.0,18.0,15.0,5.0,2597,23.0,42.0,f,0.0,0.0,5187.14,5187.14,5000.0,187.14,0.0,0.0,0.0,20140801T000000,4838.96,,20140801T000000,0.0,,1,0,Fully Paid,1,11,4,0.8,1.0,0.0,1.0,0,3.86867,20170501T000000,0,0,1
15650221,17742646,12875,12875,12875, 60 months,25.57,382.22,F,F5,Rescue Driver ,1 year,MORTGAGE,38000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15650221,,debt_consolidation,Debt consolidation,420xx,KY,19.8,0.0,20040501T000000,0.0,,,7.0,0.0,8766,76.2,16.0,w,0.0,0.0,13958.4,13958.4,12875.0,1083.4,0.0,0.0,0.0,20140901T000000,12811.7,,20150101T000000,0.0,,1,0,Fully Paid,1,2,1,1.0,1.0,1.0,1.0,0,12.0701,20190501T000000,1,1,1
15730118,17822551,12000,12000,12000, 36 months,17.57,431.25,D,D2,Supervisor,6 years,RENT,57000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15730118,,credit_card,Credit card refinancing,967xx,HI,24.07,0.0,20060801T000000,1.0,,,8.0,0.0,17745,93.9,12.0,w,0.0,0.0,12175.7,12175.7,12000.0,175.7,0.0,0.0,0.0,20140601T000000,12175.7,,20150201T000000,0.0,,1,0,Fully Paid,1,7,3,0.4,1.0,1.0,1.0,0,9.07895,20170501T000000,1,1,1
15630251,17722672,11000,11000,11000, 36 months,8.9,349.29,A,A5,Production Controller,8 years,MORTGAGE,65000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15630251,,debt_consolidation,Debt consolidation,146xx,NY,13.04,0.0,19960601T000000,1.0,,,9.0,0.0,10041,76.6,32.0,w,0.0,0.0,11591.3,11591.3,11000.0,591.34,0.0,0.0,0.0,20150201T000000,3797.02,,20150201T000000,0.0,,1,0,Fully Paid,1,9,6,1.0,1.0,1.0,1.0,0,6.44843,20170501T000000,1,1,1
15620208,17712632,14375,14375,14375, 36 months,19.47,530.36,D,D5,,,RENT,40000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15620208,,debt_consolidation,Debt consolidation,105xx,NY,19.15,0.0,20010101T000000,0.0,,,9.0,0.0,5566,63.2,11.0,w,0.0,0.0,14836.6,14836.6,14375.0,461.65,0.0,0.0,0.0,20140701T000000,14306.3,,20140701T000000,0.0,,1,0,Fully Paid,1,0,3,1.0,1.0,1.0,1.0,1,15.9108,20170501T000000,1,1,1
15530270,17622701,20000,20000,20000, 36 months,10.99,654.68,B,B2,coordinator of rectreation,10+ years,MORTGAGE,155000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15530270,,debt_consolidation,Debt consolidation,117xx,NY,26.22,0.0,19700201T000000,1.0,,,19.0,0.0,30469,69.2,35.0,w,0.0,0.0,21342.2,21342.2,20000.0,1342.18,0.0,0.0,0.0,20150101T000000,16759.4,,20150101T000000,0.0,,1,0,Fully Paid,1,11,5,0.4,1.0,1.0,1.0,0,5.06849,20170501T000000,1,1,1
15670300,17762728,35000,35000,35000, 36 months,17.57,1257.8,D,D2,Editor,4 years,OWN,153000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15670300,,debt_consolidation,Debt consolidation,912xx,CA,15.65,0.0,19850801T000000,1.0,31.0,,7.0,0.0,69103,91.9,18.0,w,0.0,0.0,38352.4,38352.4,35000.0,3352.36,0.0,0.0,0.0,20141201T000000,30805.6,,20150201T000000,0.0,,1,0,Fully Paid,1,5,3,0.4,1.0,1.0,1.0,0,9.8651,20170501T000000,0,1,1
15679973,17772414,20000,20000,20000, 36 months,12.99,673.79,B,B5,District Manager,10+ years,MORTGAGE,75500.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15679973,,debt_consolidation,Debt consolidation,928xx,CA,14.66,0.0,19980501T000000,2.0,,64.0,14.0,1.0,5310,57.7,44.0,w,0.0,0.0,21689.7,21689.7,20000.0,1689.73,0.0,0.0,0.0,20150101T000000,16973.2,,20150201T000000,0.0,,1,0,Fully Paid,1,11,5,1.0,1.0,0.0,1.0,0,10.7092,20170501T000000,1,0,1
15570242,17662666,35000,35000,35000, 60 months,15.31,838.36,C,C4,software developer,7 years,MORTGAGE,135000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15570242,,debt_consolidation,Debt consolidation,945xx,CA,20.06,0.0,19980201T000000,0.0,,,14.0,0.0,70920,32.2,29.0,w,0.0,0.0,37182.1,37182.1,35000.0,2182.08,0.0,0.0,0.0,20141001T000000,33828.6,,20150201T000000,0.0,,1,0,Fully Paid,1,8,4,0.8,1.0,1.0,1.0,0,7.452089999999999,20190501T000000,1,1,1
15650218,17742643,7975,7975,7975, 36 months,10.99,261.06,B,B2,State Trooper,9 years,MORTGAGE,58884.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15650218,,debt_consolidation,Debt consolidation,437xx,OH,32.38,2.0,20001101T000000,1.0,5.0,,20.0,0.0,7944,29.2,44.0,w,0.0,0.0,8387.08,8387.08,7975.0,412.08,0.0,0.0,0.0,20141101T000000,7081.78,,20141101T000000,0.0,,1,0,Fully Paid,1,10,5,0.4,0.0,1.0,1.0,0,5.32015,20170501T000000,0,1,1
15640220,17732653,3600,3600,3600, 36 months,10.99,117.85,B,B2,Data center Technician,2 years,MORTGAGE,70000.0,Not Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15640220,,home_improvement,Home improvement,072xx,NJ,18.22,1.0,20020801T000000,0.0,5.0,,15.0,0.0,3349,9.5,29.0,f,0.0,0.0,3696.58,3696.58,3600.0,96.58,0.0,0.0,0.0,20140801T000000,3460.88,,20150201T000000,0.0,,1,0,Fully Paid,1,3,5,0.4,0.0,1.0,1.0,0,2.02029,20170501T000000,0,1,1
15670275,17762703,24300,24300,24300, 60 months,15.61,585.91,C,C5,Hospital corpsman,7 years,RENT,62400.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15670275,,credit_card,Credit card refinancing,920xx,CA,25.1,0.0,20060801T000000,2.0,,,11.0,0.0,20306,43.7,21.0,w,0.0,0.0,25845.0,25845.0,24300.0,1544.96,0.0,0.0,0.0,20141001T000000,23501.3,,20141001T000000,0.0,,1,0,Fully Paid,1,8,4,1.0,1.0,1.0,1.0,0,11.2675,20190501T000000,1,1,1
15690169,17782598,5000,5000,5000, 36 months,18.25,181.39,D,D3,Foreman,6 years,RENT,45000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15690169,,debt_consolidation,Debt consolidation,071xx,NJ,13.65,0.0,20101101T000000,3.0,,,5.0,0.0,3558,36.7,5.0,w,0.0,0.0,5150.48,5150.48,5000.0,150.48,0.0,0.0,0.0,20140701T000000,4969.09,,20150201T000000,0.0,,1,0,Fully Paid,1,7,3,0.6,1.0,1.0,1.0,0,4.83707,20170501T000000,1,1,1
13027774,15059965,18000,18000,18000, 36 months,20.49,673.45,E,E2,Tech,7 years,MORTGAGE,55000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13027774,,debt_consolidation,Debt consolidation,950xx,CA,17.83,0.0,19900601T000000,0.0,48.0,,16.0,0.0,17626,64.3,21.0,w,0.0,0.0,20016.4,20016.4,18000.0,2016.38,0.0,0.0,0.0,20141201T000000,15975.7,,20141201T000000,0.0,,1,0,Fully Paid,1,8,2,0.4,1.0,1.0,1.0,0,14.6935,20170501T000000,0,1,1
14007764,16060165,10000,10000,10000, 60 months,21.18,271.55,E,E3,RN,< 1 year,RENT,50000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14007764,,other,Other,891xx,NV,23.5,0.0,20060601T000000,1.0,32.0,,6.0,0.0,646,35.9,19.0,w,0.0,0.0,10176.5,10176.5,10000.0,176.5,0.0,0.0,0.0,20140601T000000,10176.5,,20150201T000000,0.0,,1,0,Fully Paid,1,1,2,0.6,1.0,1.0,1.0,1,6.5172,20190501T000000,0,1,1
15290576,17363002,20000,20000,19950, 60 months,14.64,472.03,C,C3,Ironworker,3 years,MORTGAGE,55000.0,Source Verified,20140501T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15290576,,home_improvement,Home improvement,380xx,TN,7.09,0.0,20020901T000000,0.0,,,9.0,0.0,9032,35.7,24.0,f,0.0,0.0,1416.09,1412.55,692.47,723.62,0.0,0.0,0.0,20140801T000000,472.03,,20150101T000000,0.0,,1,0,Charged Off,1,4,4,0.6,1.0,1.0,1.0,0,10.2988,20190501T000000,1,1,1
9767443,11619361,22000,22000,22000, 36 months,7.62,685.55,A,A3,Supervisor,10+ years,RENT,58000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9767443,,debt_consolidation,Debt consolidation,283xx,NC,27.13,0.0,19990401T000000,0.0,,,11.0,0.0,4606,14.3,16.0,w,0.0,0.0,22281.7,22281.7,22000.0,281.68,0.0,0.0,0.0,20140801T000000,910.58,,20140801T000000,0.0,,1,0,Fully Paid,1,11,6,0.6,1.0,1.0,1.0,0,14.1838,20170501T000000,1,1,1
10100188,11951751,8400,8400,8400, 36 months,14.16,287.75,C,C2,Coding Specialist,10+ years,MORTGAGE,43000.0,Source Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10100188,,debt_consolidation,Debt consolidation,985xx,WA,18.27,0.0,19920401T000000,1.0,,119.0,13.0,1.0,9258,33.3,21.0,w,0.0,0.0,8499.12,8499.12,8400.0,99.12,0.0,0.0,0.0,20140601T000000,8499.12,,20150101T000000,0.0,,1,0,Fully Paid,1,11,4,0.4,1.0,0.0,1.0,0,8.03023,20170501T000000,1,0,1
15700054,17792493,3625,3625,3625, 36 months,18.25,131.51,D,D3,Field Representative,1 year,RENT,36120.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15700054,,debt_consolidation,Debt consolidation,906xx,CA,18.1,0.0,20051101T000000,2.0,,,10.0,0.0,8129,49.6,24.0,w,0.0,0.0,3838.49,3838.49,3625.0,213.49,0.0,0.0,0.0,20140901T000000,3443.96,,20150201T000000,0.0,,1,0,Fully Paid,1,2,3,0.6,1.0,1.0,1.0,0,4.3691,20170501T000000,1,1,1
15610196,17702632,6150,6150,6150, 36 months,12.99,207.19,B,B5,Shipping Lead,5 years,MORTGAGE,35000.0,Verified,20140501T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15610196,,debt_consolidation,Debt consolidation,895xx,NV,16.5,1.0,19931101T000000,1.0,16.0,,9.0,0.0,5090,27.8,19.0,w,0.0,0.0,6407.1,6407.1,6150.0,257.1,0.0,0.0,0.0,20140901T000000,5785.53,,20140901T000000,0.0,,1,0,Fully Paid,1,6,5,1.0,0.0,1.0,1.0,0,7.1036600000000005,20170501T000000,0,1,1
